"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MFAP2",2.41943033690316e-05,0.422184771858466,0.595,0.307,0.457272333674696,"17","MFAP2"
"MIDN2",2.4220613622013e-05,0.439801509036846,0.69,0.366,0.457769597456045,"17","MIDN"
"SH3BGRL31",2.60041738275639e-05,0.432453107312293,0.976,0.86,0.491478885340958,"17","SH3BGRL3"
"SRGN1",2.68219359453605e-05,0.350562777961975,0.571,0.272,0.506934589367314,"17","SRGN"
"WDR1",2.73951277516096e-05,0.382044130027383,0.952,0.809,0.517767914505422,"17","WDR1"
"CORO1C",2.89234694609735e-05,0.407217299965255,0.69,0.373,0.546653572812398,"17","CORO1C"
"ARPC2",3.12118914462455e-05,0.409109915238502,0.952,0.802,0.58990474833404,"17","ARPC2"
"C2",3.16581827333166e-05,0.478373524424991,0.667,0.37,0.598339653659683,"17","C2"
"CAP1",3.1686063938749e-05,0.481899453674916,0.857,0.671,0.598866608442356,"17","CAP1"
"TRIM8",3.2622243815015e-05,0.377992999630743,0.595,0.3,0.616560408103784,"17","TRIM8"
"CCDC50",3.27219403282988e-05,0.32858373514296,0.548,0.255,0.618444672204847,"17","CCDC50"
"RAB11B",3.28370843768382e-05,0.397933623300527,0.714,0.431,0.620620894722243,"17","RAB11B"
"IL4R",3.80573087000181e-05,0.368903507543119,0.548,0.276,0.719283134430342,"17","IL4R"
"IFI161",4.00135714683654e-05,0.440621358267555,0.619,0.34,0.756256500752106,"17","IFI16"
"VWA1",4.38735372724919e-05,0.364337005558896,0.595,0.301,0.829209854450098,"17","VWA1"
"TMEM132A1",4.77235760627109e-05,0.391309120305285,0.595,0.321,0.901975587585237,"17","TMEM132A"
"GPNMB2",5.24163825560672e-05,0.371404221540774,0.738,0.441,0.99066963030967,"17","GPNMB"
"SMTN1",5.51845942264178e-05,0.37994318677253,0.69,0.374,1,"17","SMTN"
"CD276",5.58196610071999e-05,0.347830879252884,0.619,0.324,1,"17","CD276"
"LRP10",6.01713979533269e-05,0.423284320870832,0.786,0.496,1,"17","LRP10"
"LYZ1",6.22033025703725e-05,0.445147144999934,0.738,0.487,1,"17","LYZ"
"PTTG1IP",6.28943685482802e-05,0.452034679566471,0.857,0.584,1,"17","PTTG1IP"
"PLBD2",6.35999099126239e-05,0.304426549918296,0.524,0.242,1,"17","PLBD2"
"LMNA",6.54700391798376e-05,0.455840537793239,0.833,0.663,1,"17","LMNA"
"UTP14A",6.67581261759926e-05,0.353981238170175,0.571,0.293,1,"17","UTP14A"
"SHC1",6.68260153460233e-05,0.490237609544759,0.595,0.374,1,"17","SHC1"
"ARPC1B1",6.86338252490308e-05,0.553172035402892,0.786,0.668,1,"17","ARPC1B"
"MMP72",6.98303649811659e-05,1.0982149185503,0.571,0.314,1,"17","MMP7"
"SAMHD11",7.10106694123554e-05,0.313003755481474,0.714,0.37,1,"17","SAMHD1"
"LTBP41",7.1196950870679e-05,0.373943719572016,0.595,0.306,1,"17","LTBP4"
"SIN3B",7.19290135549491e-05,0.266600382029919,0.5,0.221,1,"17","SIN3B"
"STAT22",7.4837881487382e-05,0.450856204629815,0.738,0.448,1,"17","STAT2"
"RHOQ",8.08827689472912e-05,0.300820086967642,0.524,0.249,1,"17","RHOQ"
"ANKRD13D",8.22207114148177e-05,0.279059829759869,0.548,0.261,1,"17","ANKRD13D"
"ARL2BP",8.26712991765635e-05,0.316562106726648,0.5,0.234,1,"17","ARL2BP"
"SBNO21",8.30107632683994e-05,0.350480692385959,0.595,0.312,1,"17","SBNO2"
"TMEM30A1",8.57915736646913e-05,0.332357204734989,0.595,0.307,1,"17","TMEM30A"
"P4HA21",9.10114058851699e-05,0.354444891204259,0.5,0.245,1,"17","P4HA2"
"SDC3",9.24647332603751e-05,0.307985246939532,0.5,0.234,1,"17","SDC3"
"MARVELD1",9.31608762769037e-05,0.340797970049621,0.643,0.341,1,"17","MARVELD1"
"MYO1C",0.000113506662306211,0.369561084684542,0.738,0.425,1,"17","MYO1C"
"ICAM1",0.000116921801007987,0.337059177132467,0.5,0.25,1,"17","ICAM1"
"VPS39",0.000120961722352393,0.340494044098352,0.5,0.242,1,"17","VPS39"
"ARHGAP17",0.000121931134106505,0.363160887796622,0.5,0.247,1,"17","ARHGAP17"
"RABAC11",0.000123174691433593,0.375143760515479,0.857,0.741,1,"17","RABAC1"
"FBXL3",0.000124168934181244,0.294508646595331,0.524,0.256,1,"17","FBXL3"
"KCTD10",0.000129197987086655,0.278890210684853,0.571,0.284,1,"17","KCTD10"
"HIF1A",0.000132608623339139,0.387415204200794,0.571,0.312,1,"17","HIF1A"
"SPATS2L",0.000134446215267531,0.411100734452483,0.643,0.391,1,"17","SPATS2L"
"DUSP11",0.000138489753711554,0.377486816426887,0.5,0.245,1,"17","DUSP1"
"ICMT",0.000138949310314519,0.27990822439819,0.571,0.282,1,"17","ICMT"
"REEP3",0.000140073346364455,0.25851717726197,0.524,0.247,1,"17","REEP3"
"TNFAIP2",0.000140235017706103,0.288078298375676,0.524,0.252,1,"17","TNFAIP2"
"HLA-F2",0.000143743072741872,0.465060207473039,0.857,0.611,1,"17","HLA-F"
"DCTN21",0.000148734842190301,0.430183633193919,0.714,0.45,1,"17","DCTN2"
"XAF1",0.000149039561872461,0.397153660509489,0.595,0.324,1,"17","XAF1"
"SDF2L11",0.000156226184517566,0.351706989813999,0.738,0.442,1,"17","SDF2L1"
"CRTAP",0.00015683084008105,0.369522840026475,0.786,0.544,1,"17","CRTAP"
"KLHL42",0.000161081431781067,0.266699170821089,0.5,0.236,1,"17","KLHL42"
"IFI27L2",0.00016136396418727,0.326455262245783,0.595,0.312,1,"17","IFI27L2"
"PHC2",0.000161750675034589,0.466906739199444,0.595,0.361,1,"17","PHC2"
"EPAS1",0.000181128436527765,0.449999741578816,0.5,0.267,1,"17","EPAS1"
"PLS3",0.000190367094669535,0.440963471947162,0.667,0.419,1,"17","PLS3"
"IVNS1ABP1",0.000196854600918834,0.403312972816899,0.714,0.452,1,"17","IVNS1ABP"
"RRAS",0.000196863844165369,0.401263122958696,0.667,0.39,1,"17","RRAS"
"S100A13",0.000200741509765722,0.328617403245805,0.548,0.283,1,"17","S100A13"
"MAP1S",0.000203039347190081,0.253559457466003,0.524,0.255,1,"17","MAP1S"
"SEC11A",0.000204420852343012,0.344525279011982,0.738,0.462,1,"17","SEC11A"
"ZNF384",0.000204563077534842,0.3022955376536,0.5,0.248,1,"17","ZNF384"
"PBXIP1",0.000215816757464572,0.29218075149331,0.548,0.277,1,"17","PBXIP1"
"IFI63",0.000222484663762284,0.854003848566862,0.881,0.75,1,"17","IFI6"
"PDLIM5",0.000225716948053649,0.417725689383999,0.69,0.424,1,"17","PDLIM5"
"C11orf68",0.000226081810917139,0.363160887796622,0.5,0.253,1,"17","C11orf68"
"FBLIM1",0.00022805641491556,0.309526991076245,0.619,0.341,1,"17","FBLIM1"
"GBP2",0.000248692169843903,0.371995092173977,0.524,0.286,1,"17","GBP2"
"PSMC1",0.000249622341656678,0.399809984150401,0.69,0.456,1,"17","PSMC1"
"EGR11",0.000254025718324956,0.378409337100978,0.548,0.297,1,"17","EGR1"
"MTG11",0.000257873197465049,0.276752835485012,0.595,0.314,1,"17","MTG1"
"LUC7L",0.000263806852287117,0.327109842584095,0.571,0.319,1,"17","LUC7L"
"KIAA0930",0.000269964428870432,0.358238092221676,0.69,0.407,1,"17","KIAA0930"
"NAGK",0.000276136922532381,0.344003405526928,0.595,0.34,1,"17","NAGK"
"SRF",0.000293494815646802,0.297335382823466,0.5,0.256,1,"17","SRF"
"COLGALT12",0.000302743111112106,0.39535566513799,0.881,0.736,1,"17","COLGALT1"
"IMPAD1",0.000310057365935987,0.319756995845735,0.667,0.396,1,"17","IMPAD1"
"LAP31",0.000310669560410361,0.311767074520803,0.667,0.396,1,"17","LAP3"
"L3MBTL2",0.000310840683206416,0.318476704984423,0.524,0.267,1,"17","L3MBTL2"
"TTYH31",0.00034064264548306,0.331501681333507,0.667,0.413,1,"17","TTYH3"
"RBP12",0.000347417563996412,0.482065998966231,0.81,0.512,1,"17","RBP1"
"MPRIP",0.000351515124227588,0.360086954777057,0.595,0.351,1,"17","MPRIP"
"MGP2",0.00035169442233716,0.734230516126134,0.833,0.588,1,"17","MGP"
"RBFOX2",0.000356692621906453,0.291065003390699,0.571,0.307,1,"17","RBFOX2"
"RAB13",0.000357828359303523,0.312789704936007,0.619,0.352,1,"17","RAB13"
"PSMB10",0.000358834264683583,0.310459025715308,0.81,0.5,1,"17","PSMB10"
"POLR2A1",0.000362501111058245,0.332841241927032,0.548,0.302,1,"17","POLR2A"
"PTK22",0.000398325019283678,0.320386342092075,0.738,0.437,1,"17","PTK2"
"CHKB1",0.000400611004403693,0.3336720328423,0.571,0.31,1,"17","CHKB"
"SZRD1",0.000454453295961053,0.409303566263889,0.595,0.37,1,"17","SZRD1"
"PAF1",0.000460417231554224,0.293893555969561,0.524,0.28,1,"17","PAF1"
"MICOS101",0.000476518093291647,0.358382282421275,0.857,0.6,1,"17","MICOS10"
"SLC39A1",0.000490883816495991,0.297640653064721,0.571,0.312,1,"17","SLC39A1"
"PHLDA1",0.00052018450265688,0.395911364233018,0.595,0.366,1,"17","PHLDA1"
"YWHAH1",0.000534596137452389,0.312346047409311,0.905,0.67,1,"17","YWHAH"
"EIF3I2",0.000551359297406286,0.395580900375524,0.81,0.577,1,"17","EIF3I"
