"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FAT4",7.53854657106558e-09,0.430114235871498,0.5,0.221,0.000120209663622212,"10","FAT4"
"ROBO4",8.00498364319913e-09,0.447805677036916,0.514,0.233,0.000127647469174453,"10","ROBO4"
"C1QTNF1",8.22999412256259e-09,0.594799142306999,0.667,0.392,0.000131235486278383,"10","C1QTNF1"
"CST34",9.96143599265370e-09,0.493380710162206,1,0.891,0.000158845058338856,"10","CST3"
"SAMD31",1.20145425708432e-08,0.391138268613495,0.528,0.235,0.000191583895834665,"10","SAMD3"
"ID4",1.38587407177716e-08,0.469763117861268,0.5,0.227,0.000220991479485586,"10","ID4"
"FBLN13",1.40810799779117e-08,0.514337264883703,0.958,0.777,0.00022453690132778,"10","FBLN1"
"CARD83",1.43976829000907e-08,0.569731821585427,0.903,0.756,0.000229585451524846,"10","CARD8"
"LAMA43",1.44068760465913e-08,0.564793378484679,0.931,0.698,0.000229732045438945,"10","LAMA4"
"OLFML2B4",1.6530238679261e-08,0.555510361795274,0.931,0.701,0.000263591185979496,"10","OLFML2B"
"ECE1",1.74139509969754e-08,0.540274820708494,0.847,0.706,0.00027768286259777,"10","ECE1"
"IL7R1",1.96963478335167e-08,0.564515012851112,0.819,0.536,0.000314077962553257,"10","IL7R"
"TMEM173",2.01574745576057e-08,0.471573842969866,0.931,0.74,0.00032143108929558,"10","TMEM173"
"SELENON",2.2759916177755e-08,0.467911248870485,0.931,0.827,0.000362929623370481,"10","SELENON"
"CLK12",2.3511432142914e-08,0.458785013226047,0.917,0.765,0.000374913296950907,"10","CLK1"
"ZEB24",2.442737518186e-08,0.465740399439342,0.889,0.691,0.00038951892464994,"10","ZEB2"
"GAS63",2.77433841194605e-08,0.487734366847791,0.889,0.644,0.000442396003168917,"10","GAS6"
"PDGFRB3",2.83736759157019e-08,0.534352038950631,0.944,0.757,0.000452446636151782,"10","PDGFRB"
"IL1R13",2.84393713264563e-08,0.488963979843935,0.944,0.77,0.000453494215171673,"10","IL1R1"
"TRIB21",2.97628740626588e-08,0.498660438597155,0.653,0.379,0.000474598789803157,"10","TRIB2"
"STAB12",3.07813113189447e-08,0.555459359242567,0.792,0.522,0.000490838790291892,"10","STAB1"
"ESAM",3.65702054809461e-08,0.627693044887148,0.528,0.284,0.000583148496599166,"10","ESAM"
"USP47",3.98819962841076e-08,0.39682127034884,0.625,0.317,0.00063595831274638,"10","USP47"
"LIFR1",5.3162007806825e-08,0.573981440185205,0.569,0.303,0.000847721376487631,"10","LIFR"
"CCDC85B1",6.30215039410336e-08,0.513778942637131,0.75,0.494,0.00100494090184372,"10","CCDC85B"
"C11orf962",6.35913457608919e-08,0.480217074259185,0.667,0.364,0.00101402759950318,"10","C11orf96"
"COTL12",6.39584629385306e-08,0.471724068933545,0.986,0.852,0.00101988165001781,"10","COTL1"
"GIMAP81",6.49296926589131e-08,0.542979511192757,0.514,0.261,0.00103536887913903,"10","GIMAP8"
"SOCS31",6.60610352092322e-08,0.584079071685734,0.889,0.709,0.00105340926744642,"10","SOCS3"
"LAMC12",6.9039482109624e-08,0.580028421481661,0.792,0.572,0.00110090358172006,"10","LAMC1"
"FBLN25",7.13744724680585e-08,0.41698942145121,1,0.76,0.00113813733797566,"10","FBLN2"
"C1S5",8.24476769628253e-08,0.462468580179948,1,0.83,0.00131471065684921,"10","C1S"
"ETS11",1.07750212136657e-07,0.556853132938923,0.861,0.677,0.00171818488273113,"10","ETS1"
"JAG11",1.24303494891445e-07,0.472767962260736,0.583,0.311,0.00198214352953898,"10","JAG1"
"TNFRSF1A",1.31302542199638e-07,0.498037535040257,0.875,0.744,0.00209375033791543,"10","TNFRSF1A"
"ADGRA22",1.36420869424897e-07,0.565826899120978,0.681,0.408,0.00217536718384941,"10","ADGRA2"
"CORO1A2",1.36609607267361e-07,0.465967382824023,0.903,0.722,0.00217837679748534,"10","CORO1A"
"A4GALT",1.43249936285953e-07,0.483399278366656,0.542,0.291,0.0022842634840158,"10","A4GALT"
"PDLIM23",1.48591940656895e-07,0.403489180882828,0.819,0.526,0.00236944708571484,"10","PDLIM2"
"FZD4",1.50844010404392e-07,0.558654361429869,0.583,0.333,0.00240535858990843,"10","FZD4"
"COL6A24",1.55085407775447e-07,0.450029537949254,1,0.866,0.00247299191238728,"10","COL6A2"
"AKNA1",1.58706983213526e-07,0.419527095200271,0.889,0.734,0.00253074155432289,"10","AKNA"
"TRIOBP",1.61138694479236e-07,0.464200704879814,0.875,0.719,0.0025695176221659,"10","TRIOBP"
"SEMA5A",1.62269557684351e-07,0.41117656332591,0.583,0.302,0.00258755036683466,"10","SEMA5A"
"FILIP1L1",1.62623271659802e-07,0.537084538565314,0.722,0.489,0.00259319068988721,"10","FILIP1L"
"EMILIN14",1.68854672563591e-07,0.452198703884338,0.958,0.718,0.00269255660869903,"10","EMILIN1"
"ACTA22",1.73135259622099e-07,0.458306222492702,0.986,0.85,0.00276081484993399,"10","ACTA2"
"CALHM21",1.75641355143597e-07,0.461209231278627,0.708,0.424,0.0028007770491198,"10","CALHM2"
"SERPINF14",1.78873925443877e-07,0.43744115805072,0.986,0.801,0.00285232361512806,"10","SERPINF1"
"COL14A13",1.80525892192352e-07,0.370817356956945,0.764,0.442,0.00287866587689925,"10","COL14A1"
"AHR1",2.45702352083916e-07,0.49014744237558,0.764,0.564,0.00391796970633013,"10","AHR"
"HLA-F2",2.58409193619795e-07,0.444540304679747,0.944,0.778,0.00412059300146125,"10","HLA-F"
"GIMAP61",2.58663955866562e-07,0.39682127034884,0.583,0.309,0.0041246554402482,"10","GIMAP6"
"ADCY3",2.70754929698265e-07,0.432512028445267,0.639,0.363,0.00431745810896853,"10","ADCY3"
"NRP13",3.47851346062107e-07,0.443694368781863,0.972,0.819,0.00554683756430636,"10","NRP1"
"ENPP21",3.93749871115592e-07,0.461231898748407,0.542,0.28,0.00627873544480923,"10","ENPP2"
"SYNPO1",4.00068355215325e-07,0.471018426200392,0.639,0.376,0.00637948999226358,"10","SYNPO"
"ALG131",4.0886520426469e-07,0.413176864212438,0.722,0.447,0.00651976454720475,"10","ALG13"
"CRIP12",4.10481615491486e-07,0.461204704340978,0.792,0.622,0.00654553984062724,"10","CRIP1"
"TINAGL11",4.11067680119683e-07,0.495641277291563,0.667,0.428,0.00655488522718847,"10","TINAGL1"
"ARHGAP311",4.56632682919416e-07,0.470981157563014,0.597,0.335,0.00728146476183301,"10","ARHGAP31"
"FOLR2",4.89958659526928e-07,0.33353509567794,0.5,0.234,0.00781288078481639,"10","FOLR2"
"TMEM44",6.09057788461262e-07,0.500078019513286,0.542,0.314,0.00971203549480329,"10","TMEM44"
"TAOK2",6.19843403773012e-07,0.464738601742626,0.667,0.406,0.00988402291656445,"10","TAOK2"
"MFAP43",6.87502865029656e-07,0.53156955252421,0.778,0.53,0.0109629206857629,"10","MFAP4"
"ZFP363",7.85378167737302e-07,0.364424985309076,0.986,0.861,0.012523640262739,"10","ZFP36"
"COL4A11",8.13697791856357e-07,0.610280755409741,0.903,0.792,0.0129752249889415,"10","COL4A1"
"YPEL33",8.14555366846156e-07,0.43300449987551,0.903,0.785,0.0129888998797288,"10","YPEL3"
"ADGRL2",8.51075998610206e-07,0.485957761132522,0.556,0.308,0.0135712578738383,"10","ADGRL2"
"ATP8B22",8.7039144842593e-07,0.388543840146642,0.625,0.35,0.0138792620365999,"10","ATP8B2"
"TAGLN2",8.98411372094401e-07,0.362916779450404,0.986,0.836,0.0143260677394173,"10","TAGLN"
"GJA12",1.10890941829677e-06,0.431664005172267,0.792,0.572,0.0176826695841602,"10","GJA1"
"C12orf574",1.14327366664366e-06,0.386211487743801,0.972,0.822,0.0182306418882998,"10","C12orf57"
"SPHK12",1.20968997792391e-06,0.344137853813188,0.639,0.362,0.0192897163879746,"10","SPHK1"
"TRIM8",1.24944152687975e-06,0.410035646222973,0.958,0.854,0.0199235945876245,"10","TRIM8"
"BOC3",1.28605535418653e-06,0.470847044445231,0.625,0.37,0.0205074386778584,"10","BOC"
"HLA-DPA14",1.31455216846887e-06,0.376768417066142,1,0.88,0.0209618488784047,"10","HLA-DPA1"
"COL6A34",1.34283315340518e-06,0.42461593999011,1,0.889,0.021412817464199,"10","COL6A3"
"PTAFR1",1.48580716875553e-06,0.416356518968775,0.528,0.28,0.0236926811129756,"10","PTAFR"
"MMP24",1.509660576442e-06,0.404594933593132,1,0.841,0.0240730475519442,"10","MMP2"
"RNASE13",1.75745617642966e-06,0.336481922243872,0.958,0.81,0.0280243961893473,"10","RNASE1"
"TGM2",1.83046788898246e-06,0.339175909442698,0.972,0.86,0.0291886409577143,"10","TGM2"
"CD3D1",1.86621942668576e-06,0.409364964268216,0.681,0.409,0.0297587349779311,"10","CD3D"
"MED13L1",1.91897602281495e-06,0.412873522286686,0.833,0.596,0.0305999916598073,"10","MED13L"
"TRAC2",2.04875996087512e-06,0.381469953342171,0.847,0.63,0.0326695263361146,"10","TRAC"
"TACC14",2.05811654927095e-06,0.430719837744548,0.833,0.599,0.0328187264946745,"10","TACC1"
"TCF42",2.17359889933415e-06,0.430399400433301,0.694,0.43,0.0346602080487824,"10","TCF4"
"CD2002",2.64907945515085e-06,0.382721251186082,0.597,0.335,0.0422422209918354,"10","CD200"
"DCHS1",2.92704955577151e-06,0.360065527752876,0.528,0.276,0.0466747322163325,"10","DCHS1"
"ARRDC21",2.96379405722497e-06,0.369374668622433,0.569,0.313,0.0472606600365093,"10","ARRDC2"
"TPM22",3.08778908386968e-06,0.362958294398451,0.944,0.805,0.049237884731386,"10","TPM2"
"CMIP",3.23107515663453e-06,0.434262377588251,0.611,0.37,0.0515227244476942,"10","CMIP"
"TBCD",3.36964892667965e-06,0.443696358465923,0.708,0.532,0.0537324217848337,"10","TBCD"
"SASH1",3.38219476625086e-06,0.509934316668626,0.5,0.285,0.0539324777426362,"10","SASH1"
"CHSY1",3.60773385795692e-06,0.45789890607279,0.778,0.614,0.057528924098981,"10","CHSY1"
"HABP41",3.64171368452093e-06,0.385843968943982,0.569,0.324,0.0580707664133708,"10","HABP4"
"JCHAIN3",3.66640361868872e-06,0.36020880308547,0.972,0.794,0.0584644721036103,"10","JCHAIN"
"ARHGEF11",4.29338529195985e-06,0.349451189006502,0.944,0.811,0.0684623218655917,"10","ARHGEF1"
"SFRP43",4.33387180948032e-06,0.335831689811004,0.972,0.741,0.0691079198739732,"10","SFRP4"
"MPEG14",4.34162374806192e-06,0.381982363209936,0.903,0.667,0.0692315322865954,"10","MPEG1"
"FLI11",4.39158713141506e-06,0.453022612549548,0.611,0.401,0.0700282483975445,"10","FLI1"
"CCAR21",4.71470628860471e-06,0.503802175867673,0.708,0.533,0.0751807064780907,"10","CCAR2"
"PLA2G4C1",4.95242094351008e-06,0.416584962997442,0.528,0.306,0.0789713043652118,"10","PLA2G4C"
"FOXP11",5.08791374190634e-06,0.366391606277809,0.903,0.774,0.0811318725284384,"10","FOXP1"
"THBS14",5.11761676607217e-06,0.366382926246157,0.958,0.805,0.0816055169517868,"10","THBS1"
"PRSS233",5.34631910236341e-06,0.382698067083909,0.972,0.841,0.085252404406287,"10","PRSS23"
"MAT2B1",5.40737524810126e-06,0.395466553722758,0.681,0.439,0.0862260057062226,"10","MAT2B"
"SORBS32",5.52763421831025e-06,0.473202250659018,0.722,0.508,0.0881436552451753,"10","SORBS3"
"ITGB42",5.75477828315389e-06,0.434166411220071,0.736,0.554,0.0917656945031719,"10","ITGB4"
"KLF9",6.12340130657286e-06,0.535187199835887,0.625,0.424,0.0976437572346108,"10","KLF9"
"PPP1R182",6.21385541069471e-06,0.376928409418861,0.917,0.765,0.0990861383789379,"10","PPP1R18"
"MBNL11",6.22126755738748e-06,0.365824110820169,0.944,0.796,0.0992043324701008,"10","MBNL1"
"PCED1A1",6.35826092307231e-06,0.416463899444502,0.667,0.435,0.101388828679311,"10","PCED1A"
"RBM141",6.71991002408876e-06,0.377889499328402,0.694,0.46,0.107155685244119,"10","RBM14"
"ZCCHC242",6.91929641133414e-06,0.42201010734242,0.694,0.453,0.110335100575134,"10","ZCCHC24"
"SFRP23",7.12170833014428e-06,0.34181082200934,1,0.806,0.113562761032481,"10","SFRP2"
"CDC42BPB1",7.50561910424536e-06,0.416624021788637,0.792,0.681,0.119684602236297,"10","CDC42BPB"
"HLA-DPB13",8.15798634643411e-06,0.397362084218488,1,0.874,0.130087250280238,"10","HLA-DPB1"
"MXRA72",8.23989689190224e-06,0.406506257511412,0.944,0.809,0.131393395838273,"10","MXRA7"
"PTPRG1",8.41311639899339e-06,0.417084649195886,0.625,0.393,0.134155554098349,"10","PTPRG"
"CPE3",8.44857722558846e-06,0.357885756084987,0.722,0.458,0.134721012439234,"10","CPE"
"JAK31",8.66014086331147e-06,0.354479798034647,0.722,0.435,0.138094606206365,"10","JAK3"
"TCEAL91",8.91179567540935e-06,0.367100246603284,0.639,0.391,0.142107493840077,"10","TCEAL9"
"DAB23",8.95460687649228e-06,0.370140400298229,0.861,0.69,0.142790161252546,"10","DAB2"
"DIAPH2",9.08253275774222e-06,0.401360940990961,0.611,0.391,0.144830067354958,"10","DIAPH2"
"STX161",9.13148610000972e-06,0.389444921174036,0.819,0.695,0.145610677350755,"10","STX16"
"EGR14",9.64002233530882e-06,0.444494581093206,0.972,0.853,0.153719796158834,"10","EGR1"
"ETFB1",1.09749373777893e-05,0.378104170118306,0.583,0.352,0.175006351426228,"10","ETFB"
"BMP11",1.10445069758731e-05,0.409268830529352,0.639,0.396,0.176115708237273,"10","BMP1"
"ICAM21",1.12039418250488e-05,0.447051523835797,0.569,0.338,0.178658056342228,"10","ICAM2"
"PPP1R12B1",1.1680497895563e-05,0.383009287239955,0.722,0.52,0.186257219442648,"10","PPP1R12B"
"MFNG1",1.1721973346866e-05,0.302054840945797,0.625,0.359,0.186918586989125,"10","MFNG"
"SERPINE13",1.38088323857491e-05,0.39225344393034,0.861,0.7,0.220195641223156,"10","SERPINE1"
"PCOLCE4",1.41199027852235e-05,0.373701925226958,0.917,0.742,0.225155969813173,"10","PCOLCE"
"HSD17B111",1.55389946371596e-05,0.427982369964753,0.611,0.401,0.247784808484147,"10","HSD17B11"
"ODF3B1",1.69567788871446e-05,0.373095476201994,0.861,0.746,0.270392796134408,"10","ODF3B"
"TSPAN41",1.7478949784201e-05,0.401864871158462,0.75,0.589,0.278719333258868,"10","TSPAN4"
"PKIG1",1.78550249116065e-05,0.351757138370285,0.639,0.382,0.284716227240478,"10","PKIG"
"CLSTN31",1.95023171235964e-05,0.531430242093373,0.764,0.655,0.310983948852868,"10","CLSTN3"
"TNFRSF1B1",1.95282510103525e-05,0.341833590103263,0.653,0.384,0.311397490611082,"10","TNFRSF1B"
"FRZB2",2.08128110082078e-05,0.391556111977857,0.583,0.336,0.331881084336882,"10","FRZB"
"SFMBT21",2.15955440400833e-05,0.417696031315826,0.597,0.385,0.344362545263168,"10","SFMBT2"
"EML31",2.34447660572954e-05,0.358526239701405,0.722,0.481,0.373850239549632,"10","EML3"
"GSTP13",2.40792950019642e-05,0.335320820206119,0.986,0.863,0.383968438101321,"10","GSTP1"
"CCDC803",2.4270706537124e-05,0.326823455131781,0.903,0.688,0.38702068644098,"10","CCDC80"
"DUSP61",2.42924890241276e-05,0.406967260509736,0.694,0.469,0.387368029978738,"10","DUSP6"
"BTBD7",2.60013164087032e-05,0.397225055899671,0.736,0.566,0.414616991453181,"10","BTBD7"
"LTB2",2.65037370913059e-05,0.321997486919356,0.667,0.415,0.422628591657963,"10","LTB"
"TMEM2041",2.92757361832121e-05,0.348429382081048,0.583,0.361,0.4668308891775,"10","TMEM204"
"CD99L2",3.44796043211802e-05,0.391517177359177,0.597,0.382,0.54981177050554,"10","CD99L2"
"HLA-DMA3",3.55039207421507e-05,0.331236691798798,0.944,0.818,0.566145520154335,"10","HLA-DMA"
"MAP1B1",3.76625281404288e-05,0.39480947707761,0.569,0.349,0.600566673727278,"10","MAP1B"
"TAGAP1",3.77238903620159e-05,0.329040763923476,0.569,0.329,0.601545155712705,"10","TAGAP"
"RAPGEF51",3.9461775268271e-05,0.336031692181101,0.528,0.31,0.629257468427849,"10","RAPGEF5"
"PKD1",4.10895561007374e-05,0.347904378899925,0.653,0.428,0.655214061582358,"10","PKD1"
"APOL11",4.30701723720124e-05,0.370644934119085,0.778,0.626,0.68679696864411,"10","APOL1"
"COL6A15",4.5937174470324e-05,0.288861066056298,1,0.865,0.732514184103787,"10","COL6A1"
"CD372",4.70172156114436e-05,0.317827047797649,0.833,0.629,0.74973652014008,"10","CD37"
"SUN1",5.12867556568972e-05,0.384865096324123,0.681,0.511,0.817818605704882,"10","SUN1"
"THY14",5.1668614165466e-05,0.292827668682176,0.917,0.756,0.823907721482522,"10","THY1"
"NCOR21",5.16913466640336e-05,0.303473636235968,0.917,0.749,0.82427021390468,"10","NCOR2"
"EIF3L",5.22580293097136e-05,0.381351920558581,0.75,0.581,0.833306535372694,"10","EIF3L"
"PALMD2",5.32098143114108e-05,0.367347625326593,0.639,0.416,0.848483699009757,"10","PALMD"
"FAM160B2",5.40591097924125e-05,0.349686174319229,0.611,0.412,0.86202656474981,"10","FAM160B2"
"EIF4G3",5.44832777848239e-05,0.319971596648623,0.778,0.64,0.868790347556802,"10","EIF4G3"
"TBC1D2B1",5.48044187862789e-05,0.394430518285992,0.681,0.49,0.873911261966003,"10","TBC1D2B"
"CAMLG",5.49460769216403e-05,0.40710959989192,0.736,0.556,0.876170142592476,"10","CAMLG"
"CIITA2",5.55987353424297e-05,0.340263422675828,0.917,0.746,0.886577433770384,"10","CIITA"
"PRRX14",5.97041609448769e-05,0.310989974259769,0.889,0.705,0.952042550427006,"10","PRRX1"
"CAV21",6.22822218426673e-05,0.363427375842797,0.556,0.345,0.993152309503172,"10","CAV2"
"ZNF783",6.28904859540552e-05,0.374355752312351,0.736,0.552,1,"10","ZNF783"
"AKAP131",6.57685929284335e-05,0.344595682676465,0.75,0.549,1,"10","AKAP13"
"ST8SIA42",6.60124673713197e-05,0.25839311618388,0.653,0.399,1,"10","ST8SIA4"
"FGF73",6.74139327896526e-05,0.443167530689433,0.556,0.351,1,"10","FGF7"
"CPQ",6.77028840210553e-05,0.377661206735016,0.556,0.347,1,"10","CPQ"
"DOCK1",7.65852989873527e-05,0.399337154073686,0.625,0.433,1,"10","DOCK1"
"FAM241A1",8.4166826857509e-05,0.496383696871269,0.569,0.384,1,"10","FAM241A"
"UGCG1",8.70955746941879e-05,0.395326362090034,0.694,0.539,1,"10","UGCG"
"SH3TC13",9.52859944989614e-05,0.338185350584245,0.583,0.37,1,"10","SH3TC1"
"ADAMTS42",9.71653936548967e-05,0.390930282591238,0.583,0.371,1,"10","ADAMTS4"
"CDKN1A1",9.78479868473139e-05,0.369042206361356,0.708,0.579,1,"10","CDKN1A"
"EVA1B",0.000102008540565794,0.320106171702381,0.542,0.331,1,"10","EVA1B"
"CERCAM2",0.000102019445225847,0.344329440885019,0.847,0.69,1,"10","CERCAM"
"HARS",0.000108396693232558,0.402233972574429,0.542,0.359,1,"10","HARS"
"ARHGAP452",0.000108711189235652,0.333612732376462,0.722,0.521,1,"10","ARHGAP45"
"MVP1",0.000110167969838397,0.327032792689824,0.931,0.829,1,"10","MVP"
"ZCCHC71",0.00011525639165878,0.421917214470517,0.667,0.513,1,"10","ZCCHC7"
"FMNL32",0.000116455467015814,0.292417104975713,0.611,0.384,1,"10","FMNL3"
"FLT3LG1",0.000118015816211963,0.283883646970235,0.514,0.294,1,"10","FLT3LG"
"PPFIBP11",0.000119097963379055,0.390424441754174,0.708,0.548,1,"10","PPFIBP1"
"SULF22",0.000122080401164891,0.323199031954986,0.917,0.809,1,"10","SULF2"
"GAK1",0.000127010278828785,0.329859359166811,0.569,0.375,1,"10","GAK"
"STAT5B1",0.000133828334613422,0.334278693454727,0.681,0.511,1,"10","STAT5B"
"GIMAP42",0.000134939653907702,0.369416068339518,0.667,0.477,1,"10","GIMAP4"
"TMEM176B3",0.000134957524888153,0.290992623641862,0.792,0.561,1,"10","TMEM176B"
"MFGE82",0.000140727139276605,0.305482184068787,0.847,0.681,1,"10","MFGE8"
"PRKAB1",0.000140868676124247,0.344626809924734,0.569,0.39,1,"10","PRKAB1"
"C1orf541",0.00014185588524797,0.267480310864986,0.556,0.336,1,"10","C1orf54"
"LAMB12",0.000142538917122495,0.391138268613495,0.931,0.798,1,"10","LAMB1"
"MRFAP1L1",0.000145290056796443,0.314339973279901,0.861,0.744,1,"10","MRFAP1L1"
"TNFRSF10B",0.000148829102202212,0.351068691493824,0.528,0.339,1,"10","TNFRSF10B"
"FOSL21",0.00015711762336992,0.29996066643057,0.681,0.449,1,"10","FOSL2"
"PRKCH",0.000164340226074031,0.320324681039319,0.5,0.294,1,"10","PRKCH"
"VAMP21",0.000170768789088993,0.341694851715843,0.639,0.426,1,"10","VAMP2"
"MBTPS1",0.000171300517028528,0.367378064463859,0.792,0.683,1,"10","MBTPS1"
"ELF2",0.000173879958389189,0.333811315292204,0.653,0.465,1,"10","ELF2"
"GPX81",0.000177398438471085,0.310621610912717,0.611,0.398,1,"10","GPX8"
"UBXN1",0.000180713028107132,0.357507490732215,0.681,0.476,1,"10","UBXN1"
"CD401",0.000181485066980087,0.31513917720376,0.528,0.336,1,"10","CD40"
"FAM118A1",0.000191350532646627,0.323177292997548,0.722,0.606,1,"10","FAM118A"
"LIX1L1",0.000195418103598674,0.393033808290848,0.528,0.367,1,"10","LIX1L"
"PTPRE2",0.000202412114753876,0.378027853602776,0.681,0.494,1,"10","PTPRE"
"CNN24",0.000207317356850476,0.280370739201377,0.958,0.767,1,"10","CNN2"
"EPB41L32",0.000209193735769315,0.30287904757539,0.583,0.368,1,"10","EPB41L3"
"RAI141",0.000211634309839756,0.319826796209469,0.556,0.365,1,"10","RAI14"
"REX1BD",0.000217259183941766,0.278663197600878,0.847,0.664,1,"10","REX1BD"
"FKBP103",0.000226451796914465,0.282862023128107,0.819,0.645,1,"10","FKBP10"
"WIPF14",0.000265114879576879,0.254756634798644,0.972,0.806,1,"10","WIPF1"
"MLXIP",0.000268642511270695,0.332032434123048,0.681,0.518,1,"10","MLXIP"
"FER",0.000268731971378104,0.276606207443664,0.583,0.37,1,"10","FER"
"RHOF1",0.000271692152567873,0.300089470156004,0.5,0.303,1,"10","RHOF"
"CAVIN31",0.000283641721090257,0.346537051455886,0.569,0.382,1,"10","CAVIN3"
"IRAK4",0.000283857825025931,0.366161603082282,0.542,0.369,1,"10","IRAK4"
"NID11",0.000290045557557253,0.358187626041117,0.597,0.397,1,"10","NID1"
"CTSK4",0.000320889993890678,0.311593507921831,0.986,0.82,1,"10","CTSK"
"TGFB13",0.000323717486642112,0.332968604740359,0.819,0.675,1,"10","TGFB1"
"APBB21",0.000334319113594384,0.327680943385844,0.639,0.471,1,"10","APBB2"
"SBNO2",0.000336507133727402,0.349234990759294,0.847,0.735,1,"10","SBNO2"
"SLC29A1",0.000339135220902489,0.364872162873548,0.792,0.646,1,"10","SLC29A1"
"ASXL1",0.00034640969062887,0.413083535728205,0.528,0.381,1,"10","ASXL1"
"ALDH23",0.000346710808039796,0.323733373352931,0.611,0.402,1,"10","ALDH2"
"DOCK101",0.000347333381999604,0.350821683509256,0.542,0.361,1,"10","DOCK10"
"NAIP2",0.000349717055174819,0.307603073756296,0.597,0.386,1,"10","NAIP"
"SKI1",0.000354509838791448,0.347143253423078,0.681,0.533,1,"10","SKI"
"CYTH11",0.00035893634614176,0.291359637799221,0.75,0.58,1,"10","CYTH1"
"BGN4",0.000360207000728687,0.288173085985395,1,0.874,1,"10","BGN"
"MINK1",0.00036998822770884,0.370462314493412,0.708,0.572,1,"10","MINK1"
"DGKA1",0.000383849267127417,0.27374852592179,0.583,0.377,1,"10","DGKA"
"MCAM1",0.000391784095026674,0.270222069676571,0.833,0.708,1,"10","MCAM"
"ATM1",0.000392322922255092,0.33276691665502,0.639,0.436,1,"10","ATM"
"PALM2-AKAP2",0.000397256346822677,0.359562124415671,0.611,0.453,1,"10","PALM2-AKAP2"
"LY962",0.000401466723137594,0.309895115710683,0.611,0.392,1,"10","LY96"
"TGFB1I11",0.000421877940342285,0.311632930100176,0.583,0.385,1,"10","TGFB1I1"
"F2R2",0.000428539247110986,0.270132889464709,0.625,0.401,1,"10","F2R"
"NXF1",0.000429677251625049,0.313152935745712,0.778,0.66,1,"10","NXF1"
"TJP11",0.00044659667871227,0.370907087400303,0.625,0.512,1,"10","TJP1"
